"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"North-East Branch" "6000 Wilson Road" "Kansas City" "MO" "" -94.5113344 39.1065264
"Platte County Resource Center (Library-To-Go)" "11724 Nw Plaza Circle" "Kansas City" "MO" "64153" -94.684966 39.3060799
"Plaza Branch" "301 E. 51st" "Kansas City" "MO" "" -94.583456 39.034422
"Southeast Branch" "6242 Swope Parkway" "Kansas City" "MO" "" -94.542979 39.0123869
"Waldo Branch" "201 E 75th Street" "Kansas City" "MO" "" -94.5869258 38.9916297
"Westport Branch" "118 Westport Road" "Kansas City" "MO" "" -94.5883276 39.0546258
"Mid-Continent Public Library - Kearney" "100 South Platte-Clay Way" "Kearney" "MO" "" -94.3681523 39.3710966
"Dunklin County Library" "209 North Main Street" "Kennett" "MO" "63857" -90.0568218 36.2372736
"Keytesville Public Library" "406 West Bridge Street" "Keytesville" "MO" "65261" -92.9389827 39.4345532
"Kimberling Area Library" "po box 730" "Kimberling City" "MO" "" -93.4168531 36.6333962
"Kirkwood Public Library" "140 East Jefferson Ave" "Kirkwood" "MO" "63122" -90.4044949 38.5818878
"Knob Noster Branch" "109 E. Mcpherson" "Knob Noster" "MO" "" -93.555836 38.7647
"Koshkonong Branch Library" "302 Luyster" "Koshkonong" "MO" "" -91.6450452 36.596082
"Laplata Public Library" "103 East Moore St" "La Plata" "MO" "63549" -92.4913119 40.023632
"Labelle Branch Library" "425 State" "Labelle" "MO" "" -91.9141074 40.1166825
"Laddonia Branch (Ed French Memorial Library)" "204 2nd Street" "Laddonia" "MO" "" -91.6466607 39.2405022
"Lagrange Branch Library" "114 S. Main" "Lagrange" "MO" "" -91.4980113 40.0429813
"Barton County Library" "300 W. 10th St." "Lamar" "MO" "64759" -94.2790228 37.4958303
"Schuyler County Library District" "108 E Jackson Street" "Lancaster" "MO" "63548" -92.5252352 40.5228256
"Lebanon-Laclede County Library" "915 S. Jefferson Ave" "Lebanon" "MO" "65536" -92.6557764 37.6721033
"Mid-Continent Public Library - Colbern Road" "1000 N.E. Colbern Road" "Lees Summit" "MO" "" -94.3570078 38.9469811
"Mid-Continent Public Library - Lees Summit" "150 N.W. Oldham Parkway" "Lees Summit" "MO" "" -94.401087 38.9156057
"Lexington Branch" "1008 Main Street" "Lexington" "MO" "" -93.8831776 39.1856231
"Liberal Public Branch Library" "201 S. Main" "Liberal" "MO" "" -94.5199888 37.5615637
"Mid-Continent Public Library - Liberty" "1000 Kent Street" "Liberty" "MO" "" -94.4333412 39.2349375
"Texas County Library - Licking Branch" "126 S. Main" "Licking" "MO" "65542" -91.8569228 37.4979686
"Lilbourn Memorial Library" "210 E. Lewis" "Lilbourn" "MO" "63862" -89.6156493 36.5914852
"Osage County Branch Library" "1014 D East Main Street" "Linn" "MO" "" -91.8427526 38.4796228
"Lockwood Public Library" "721 S. Main St" "Lockwood" "MO" "65682" -93.9532432 37.3863717
"Mid-Continent Public Library - Lone Jack" "211 North Bynum Road" "Lone Jack" "MO" "" -94.1725165 38.8724803
"Louisiana Public Library" "121 North Third Stret" "Louisiana" "MO" "63353" -91.0476004 39.4501361
"Macks Creek Branch Library" "90 State Road N" "Macks Creek" "MO" "" -92.9640935 37.963205
"Macon Public Library" "210 N. Rutherford Street" "Macon" "MO" "63552" -92.4698718 39.7387784
"Atterbury Memorial Branch Library" "113 E. Broadway" "Madison" "MO" "" -92.2079311 39.4734248
"Malden Branch Library" "113 North Madinson" "Malden" "MO" "" -89.9664188 36.5590703
"Grand Glaize Branch" "1010 Meramec Station Rd." "Manchester" "MO" "" -90.4976075 38.5711936
"Maplewood Public Library" "7550 Lohmeyer Ave." "Maplewood" "MO" "63143" -90.3255432 38.6146332
"Bollinger County Library" "302 Conrad Street" "Marble Hill" "MO" "63764" -89.9760276 37.3052323
"Marceline Carnegie Library" "119 E California Ave" "Marceline" "MO" "64658" -92.9494448 39.716054
"Marionville Branch" "22 E. Washington Street" "Marionville" "MO" "" -93.6371518 37.0048054
"Marshall Public Library" "214 N. Lafayette" "Marshall" "MO" "65340" -93.19714 39.122362
"Webster County Library" "219 W Jackson St" "Marshfield" "MO" "65706" -92.9081958 37.3378836
"Martinsburg Branch Library" "201 E. Washington" "Martinsburg" "MO" "" -91.6459918 39.1006554
"Maryville Public Library" "509 North Main" "Maryville" "MO" "64468" -94.8728035 40.3501432
"Scotland County Memorial Library" "306 W. Madison St" "Memphis" "MO" "63555" -92.1734709 40.4589084
"Mexico Branch" "305 W. Jackson" "Mexico" "MO" "" -91.885021 39.172455
"Mexico-Audrain County Library District" "305 West Jackson" "Mexico" "MO" "65265" -91.885021 39.172455
"Sullivan County Public Library" "109 East Second Street" "Milan" "MO" "63556" -93.1253896 40.2028329
"Miller Branch" "112 E. Main Street" "Miller" "MO" "" -93.8404196 37.2147777
"Little Dixie Regional Libraries" "111 North Fourth Street" "Moberly" "MO" "65270" -92.4406467 39.4190488
"Barry-Lawrence Regional Library" "213 Sixth St." "Monett" "MO" "65708" -93.9209497 36.9222406
"Monett Branch" "213 Sixth Street" "Monett" "MO" "65708" -93.9209497 36.9222406
"Monroe City Public Library" "109a Second Street" "Monroe City" "MO" "63456" -91.7342065 39.6541549
"Montgomery City Public Library" "224 North Allen" "Montgomery City" "MO" "63361" -91.5064413 38.9777008
"Mound City Public Library" "207 East Sixth Street" "Mound City" "MO" "64470" -95.2310504 40.1320612
"Mountain Grove Branch" "219 E 2nd St" "Mountain Grove" "MO" "" -92.2612156 37.1298392
"Mountain View Public Library" "125 South Oak St" "Mountain View" "MO" "65548" -91.7024538 36.9952024
"Mt. Vernon Branch" "206 W. Water St." "Mt. Vernon" "MO" "" -93.8200488 37.1039944
"Naylor Branch Library" "310 Broad Street" "Naylor" "MO" "" -90.6092037 36.5757254
"Neosho Newton County Library" "201 West Spring Street" "Neosho" "MO" "64850" -94.3700291 36.8695861
"Nevada Public Library" "212 West Walnut Street" "Nevada" "MO" "64772" -94.3582469 37.8394791
"New Haven Branch" "901 Maupin" "New Haven" "MO" "" -91.2179332 38.6105692
"Boones Trail Branch" "10 Fiddlecreek Plaza" "New Melle" "MO" "" -90.8835348 38.7251567
"Noel Community Branch Library" "626 Johnson Rd" "Noel" "MO" "" -94.4853066 36.5368538
"Norborne Public Library" "109 E Second St" "Norborne" "MO" "64668" -93.6753933 39.3027718
"North Kansas City Public Library" "2251 Howell St." "North Kansas City" "MO" "64116" -94.5722517 39.144831
"Norwood Branch" "248 S. Eagle St." "Norwood" "MO" "" -92.4162523 37.1062876
"Mid-Continent Public Library - Oak Grove" "2320 South Broadway Street" "Oak Groves" "MO" "" -94.1306504 38.9916055
"Odessa Branch" "107 W. Mason Street" "Odessa" "MO" "" -93.9526632 38.9992143
"Deer Run Branch" "1300 North Main Street" "Ofallon" "MO" "" -90.699102 38.8284119
"Library Express At Winghaven" "7435 Village Center Drive" "Ofallon" "MO" "" -90.734792 38.743082
"Middendorf-Kredell Branch" "2750 Highway K" "Ofallon" "MO" "" -90.699264 38.767812
"Oran Branch" "120 Mountain St." "Oran" "MO" "" -89.6557919 37.0864684
"Oregon Public Library" "103 S. Washington" "Oregon" "MO" "64473" -95.1447714 39.98707
"Osage Beach Library" "1064 Gutridge Lane" "Osage Beach" "MO" "" -92.6243617 38.1492534
"Saint Clair County Library" "115 Chestnut Street" "Osceola" "MO" "64776" -93.70228 38.0471549
"Owensville Branch" "107 North First" "Owensville" "MO" "" -91.5005113 38.3471028
"Christian County Library" "1005 N 4th Avenue" "Ozark" "MO" "65721" -93.2023543 37.0291066
"Pacific Branch" "140 West St. Louis" "Pacific" "MO" "" -90.742103 38.4820578
"Palmyra Bicentennial Public Library" "212 S. Main St." "Palmyra" "MO" "63461" -91.5230846 39.7983615
"Dulany Memorial Branch Library" "101 N. Main" "Paris" "MO" "" -92.0002371 39.4806342
"Park Hills Public Library" "16 S Coffman St" "Park Hills" "MO" "63601" -90.5213304 37.8504493
"Mid-Continent Public Library - Parkville" "8815 Tom Watson Pkwy" "Parkville" "MO" "64152" -94.6831393 39.2099415
"Parma Branch" "205 North Broad" "Parma" "MO" "" -89.8169065 36.6142119
"Peculiar Branch" "220 N. Main St." "Peculiar" "MO" "" -94.4603048 38.7194022
"Perryville Branch" "800 City Park Dr. Suite A" "Perryville" "MO" "" -89.8535435 37.724813
"Piedmont Public Library" "118 West Green Street" "Piedmont" "MO" "63957" -90.6952832 37.155585
"Pierce City Branch" "100 West Main Street" "Pierce City" "MO" "" -94.0029954 36.9451428
"Mcdonald County Library" "808 Bailey Road" "Pineville" "MO" "64856" -94.3841558 36.5973395
"Mid-Continent Public Library - Platte City" "2702 Nw Prairie View Road" "Platte City" "MO" "64079" -94.7585073 39.3482429
"Pleasant Hill Branch" "1204-B N. Hwy 7" "Pleasant Hill" "MO" "" -94.261316 38.8002602
"Poplar Bluff Public Library" "318 N. Main" "Poplar Bluff" "MO" "63901" -90.3922017 36.7579838
"North County Branch" "1825 Commonwealth Road" "Portage Des Sioux" "MO" "" -90.3417806 38.9250485
"New Madrid County Library" "309 East Main Street" "Portagevile" "MO" "63873" -89.6988808 36.4252662
"Morehouse Branch" "204 West Beech" "Portageville" "MO" "" -89.6995256 36.4253413
"New Madrid Memorial Branch Library" "431 Mill Street" "Portageville" "MO" "" -78.0830872 42.5025816
"Washington County Library" "235 E. High St." "Potosi" "MO" "63664" -90.7848134 37.9343607
"Mercer County Library" "601 W. Grant Street" "Princeton" "MO" "64673" -93.5875681 40.4004431
"Puxico Public Library" "201 N. Hickman Street" "Puxico" "MO" "63960" -90.1570909 36.9504829
"Raymore Branch" "112 N. Madison" "Raymore" "MO" "" -94.4573253 38.805396
"Mid-Continent Public Library - Raytown" "6131 Raytown Road" "Raytown" "MO" "" -94.4623684 39.0108792
"Rich Hill Memorial Library" "514 E. Walnut" "Rich Hill" "MO" "64779" -94.3640587 38.0975129
"Pulaski County Library" "111 Camden" "Richland" "MO" "65556" -92.4030315 37.8567259
"Ray County Library" "215 E Lexington St" "Richmond" "MO" "64085" -93.9749764 39.276885
"Richmond Heights Memorial Library" "8001 Dale Avenue" "Richmond Heights" "MO" "63117" -90.331252 38.6287325
"Risco Branch" "210 Missouri" "Risco" "MO" "" -89.8217146 36.5521146
"Mid-Continent Public Library - Riverside" "2700 N.W. Vivion Road" "Riverside" "MO" "64150" -94.6124376 39.1787224
"Rock Hill Public Library" "9741 Manchester Road" "Rock Hill" "MO" "63119" -90.3717208 38.607825
"Atchison County Library" "200 South Main St." "Rock Port" "MO" "64482" -95.5148307 40.4132785
"Rogersville Library" "100 W. Clinton" "Rogersville" "MO" "" -93.0583771 37.1193412
"Rolla Public Library" "900 Pine Street" "Rolla" "MO" "65401" -91.771321 37.950918
"Salem Public Library" "102 North Jackson" "Salem" "MO" "65560" -91.5383886 37.6437456
"Dulany Memorial Library" "501 S. Broadway" "Salisbury" "MO" "65281" -92.8015878 39.4206017
"Sarcoxie Public Library" "506 Center Street" "Sarcoxie" "MO" "64862" -94.116287 37.068637
"Savannah Branch" "514 W. Main" "Savannah" "MO" "" -94.831297 39.941236
"Scott City Branch" "2016 Main St." "Scott City" "MO" "" -89.5323769 37.2152288
"Boonslick Regional Library" "219 West Third Street" "Sedalia" "MO" "65301" -93.2293593 38.7086567
"Sedalia Public Library" "311 W. Third Street" "Sedalia" "MO" "65301" -93.2307938 38.708463
"Senath Branch Library" "119-21 North Main St." "Senath" "MO" "" -90.1592536 36.1341906
"Seneca Branch Library" "1216 Cherokee St." "Seneca" "MO" "" -94.6112142 36.8401364
"Seymour Community Library" "320 E. Clinton" "Seymour" "MO" "65746" -92.7643432 37.1494283
"Carnegie Public Library" "102 N. Center" "Shelbina" "MO" "63468" -92.0405122 39.6930462
"Shelbina Carnegie Public Library" "102 N. Center St." "Shelbina" "MO" "63468" -92.0405122 39.6930462
